loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2019-12-21 12:08:55.940 -0500,387,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948134.9965,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.27947923122343,4.803077451464114,-9999,1576948135.930349,0.6574916839599609,37.86813354492188,-66.46816253662109,17.47091674804688,23.34537315368652,21.83736610412598,150784.1064730417,-0.077178955078125,-0.116912841796875,-0.987884521484375,150784.0815600417,-0.001629854552447796,-0.01170166302472353,0.004127899650484324,150784.1036580417,20.98809814453125,-80.87577819824219,-13.69485473632812,150784.0616460417,0.402977198409351,-0.07608141680790026,0.1192073454844349,0.002404527738690376,0.0001206407323479652,-0.001641053473576903,-0.0009426474571228027,0.003439471125602722,0.002084732055664062,XArbitraryCorrectedZVertical,0.06591874506189027,-0.02528329796059395,0.1974084891032155,0.9777756743869395,-0.07546862959861755,-0.1189252138137817,-0.9900309443473816,0.5235137939453125,37.79098510742188,-66.67141723632812,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.001 -0500,388,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948134.9965,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.27947923122343,4.803077451464114,-9999,1576948135.980062,0.6487960815429688,38.05036926269531,-66.56235504150391,17.47215461730957,23.34661102294922,21.8118953704834,150784.1662130417,-0.0771942138671875,-0.1172332763671875,-0.987335205078125,150784.1413000417,-0.003672765335068107,-0.008356999605894089,0.005313538946211338,150784.1638640417,21.05108642578125,-80.86080932617188,-13.46064758300781,150784.1213860417,0.4029694379750793,-0.0761145617436763,0.1191944114871739,-0.001648756908252835,-2.10832804441452e-05,0.0003505847416818142,-6.981194019317627e-05,0.003121115267276764,0.002541542053222656,XArbitraryCorrectedZVertical,0.06591559372929459,-0.02530106329586513,0.1974039033257261,0.9777764509952922,-0.07550156116485596,-0.1189123764634132,-0.9900299906730652,0.6124725341796875,37.79500579833984,-66.81429290771484,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.060 -0500,389,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948134.9965,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.27947923122343,4.803077451464114,-9999,1576948136.029864,0.4944534301757812,37.89279937744141,-66.27283477783203,17.47370147705078,23.34815788269043,21.84061431884766,150784.2259530417,-0.076995849609375,-0.11810302734375,-0.9884796142578125,150784.2010400417,-0.002346511231735349,-0.009000153280794621,0.0008135957177728415,150784.2240720417,20.94873046875,-80.90206909179688,-13.21432495117188,150784.1811260417,0.402950522862519,-0.07608046454327753,0.1191826346826668,0.0002765669487416744,0.001352314837276936,-0.001572748878970742,0.000109456479549408,0.003689013421535492,0.001660585403442383,XArbitraryCorrectedZVertical,0.06590624206492769,-0.02528620538090856,0.197396080863022,0.9777789757892903,-0.07546790689229965,-0.1189006790518761,-0.9900339245796204,0.3438472747802734,38.0908203125,-65.76521301269531,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.119 -0500,390,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948134.9965,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.27947923122343,4.803077451464114,-9999,1576948136.079665,0.6146316528320312,37.97776794433594,-66.59547424316406,17.47628402709961,23.35074043273926,21.82168960571289,150784.2856930417,-0.0779571533203125,-0.1180572509765625,-0.9880218505859375,150784.2607800417,-0.001774197909981012,-0.009986055083572865,0.00356357591226697,150784.2842780417,21.04237365722656,-81.11576843261719,-13.6236572265625,150784.2408660417,0.4028913433631156,-0.0760681078322188,0.1191611659379665,-0.0009435359388589859,0.0005383715033531189,0.002394188195466995,-0.000345379114151001,0.003163665533065796,0.001786172389984131,XArbitraryCorrectedZVertical,0.0658937854803637,-0.02528428068960801,0.1973680763158263,0.9777855552730677,-0.07545586675405502,-0.1188793629407883,-0.9900374412536621,0.6146316528320312,37.97776794433594,-66.59547424316406,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.179 -0500,391,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.129366,0.4958286285400391,37.95561981201172,-66.26012420654297,17.47511672973633,23.34957313537598,21.83241653442383,150784.3454330417,-0.0772705078125,-0.1175537109375,-0.987579345703125,150784.3205200417,-0.002090048743411899,-0.007705590222030878,0.00307195633649826,150784.3444890417,20.95379638671875,-80.92897033691406,-13.17073059082031,150784.3006060417,0.4029163295577378,-0.07609067867630051,0.1191587934135037,0.0009197194594889879,-0.0008184034377336502,0.001485382206737995,-0.0002615079283714294,0.004290372133255005,0.002639234066009521,XArbitraryCorrectedZVertical,0.06589516951662966,-0.02529473157593999,0.1973796052507516,0.9777828714908081,-0.07547823339700699,-0.1188770085573196,-0.9900360107421875,0.5439529418945312,37.84455871582031,-66.53822326660156,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.239 -0500,392,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.229131,0.4212131500244141,37.9202880859375,-66.80644226074219,17.47318458557129,23.34764099121094,21.82874870300293,150784.4051730417,-0.07708740234375,-0.1178741455078125,-0.9879608154296875,150784.3802600417,-0.005345230456441641,-0.01223722472786903,0.004861600697040558,150784.4046920417,20.98698425292969,-80.97982788085938,-13.18421936035156,150784.3603460417,0.4029550697556615,-0.07605593727648055,0.1191672458708818,0.0003679369110614061,0.0002446221187710762,0.000383834820240736,-0.0009833723306655884,0.003047719597816467,0.002320468425750732,XArbitraryCorrectedZVertical,0.06589635894329682,-0.02527561746232398,0.1973994819965242,0.9777792736914875,-0.07544376701116562,-0.1188853979110718,-0.9900376200675964,0.6458034515380859,37.87447357177734,-66.48686218261719,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.299 -0500,393,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.278786,0.4126949310302734,37.95852661132812,-66.44334411621094,17.4734992980957,23.34795570373535,21.8302001953125,150784.4649130417,-0.0775146484375,-0.1183929443359375,-0.9875030517578125,150784.4399990417,-0.005504753906279802,-0.01180446147918701,0.006138053722679615,150784.4649010417,20.87077331542969,-80.87205505371094,-13.45314025878906,150784.4200860417,0.4029379226900849,-0.07603503765936158,0.1191555504464908,0.0009197432082146406,0.002610996831208467,0.002299610525369644,0.000460401177406311,0.003478311002254486,0.002186179161071777,XArbitraryCorrectedZVertical,0.06588836373156561,-0.02526714505451972,0.1973920668169,0.9777815730171476,-0.07542318105697632,-0.1188737899065018,-0.9900406002998352,0.5724048614501953,37.79294586181641,-66.59703826904297,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150780.936676,0,0.3540707,101.5803,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.358 -0500,394,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.328541,0.6876678466796875,37.77720642089844,-66.68578338623047,17.47461128234863,23.34906768798828,21.84616088867188,150784.5246530417,-0.077117919921875,-0.117218017578125,-0.9886016845703125,150784.4997390417,-0.004095142707228661,-0.008332764729857445,0.005667739547789097,150784.5251120417,21.11712646484375,-80.99391174316406,-13.26271057128906,150784.4798260417,0.402935103270049,-0.07604367716109131,0.1191200513141505,-0.0005682760383933783,0.001406597439199686,0.0009928192012012005,0.0003016293048858643,0.003167681396007538,0.001121640205383301,XArbitraryCorrectedZVertical,0.0658718439203536,-0.02527504400451739,0.1973912802782696,0.9777826103222506,-0.07543205469846725,-0.1188385412096977,-0.990044116973877,0.5189762115478516,37.720947265625,-66.66776275634766,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.418 -0500,395,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.378322,0.6411399841308594,37.90277099609375,-66.49675750732422,17.47477722167969,23.34923362731934,21.83345985412598,150784.5843930417,-0.078033447265625,-0.1178436279296875,-0.9879302978515625,150784.5594800417,-0.002271676436066628,-0.01065850351005793,0.002218146808445454,150784.5853140417,20.93020629882812,-80.85835266113281,-13.50288391113281,150784.5395660417,0.402919329645381,-0.07603951075225082,0.1191165207105075,-0.0003362277057021856,0.0005436651408672333,0.001422642730176449,-0.00038919597864151,0.003072530031204224,0.001961648464202881,XArbitraryCorrectedZVertical,0.06586951341619789,-0.02527388282937549,0.1973838030894111,0.9777842461389609,-0.07542795687913895,-0.1188350319862366,-0.990044891834259,0.6411399841308594,37.90277099609375,-66.49675750732422,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.478 -0500,396,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.427991,0.5844364166259766,37.90089416503906,-66.60926055908203,17.47609710693359,23.35055351257324,21.83243942260742,150784.6441330417,-0.0778656005859375,-0.116790771484375,-0.9873199462890625,150784.6192200417,-0.004177168011665344,-0.01108753867447376,0.007785751484334469,150784.6455120417,21.11448669433594,-80.72116088867188,-13.14091491699219,150784.5993060417,0.4028921793196226,-0.07605744644681946,0.1191225952712618,-0.002041335916146636,0.001080761663615704,0.0003418205305933952,1.03488564491272e-05,0.002773493528366089,0.002066314220428467,XArbitraryCorrectedZVertical,0.06587390336369264,-0.02528293275532407,0.1973697803537696,0.9777866007673783,-0.07544565945863724,-0.1188410669565201,-0.9900428056716919,0.6320476531982422,37.70731353759766,-66.57738494873047,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.537 -0500,397,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.527756,0.6549968719482422,37.95191192626953,-66.63536071777344,17.47341346740723,23.34786987304688,21.82424926757812,150784.7038730417,-0.077239990234375,-0.1172943115234375,-0.98828125,150784.6789600417,-0.004607534967362881,-0.009934123605489731,0.004293814767152071,150784.7057200417,21.14952087402344,-80.7890625,-13.35922241210938,150784.6590460417,0.4029469973470184,-0.07613346505367864,0.1191117627314291,-0.001101641450077295,-0.004367148503661156,-0.0005529453046619892,4.155188798904419e-05,0.003021910786628723,0.002580583095550537,XArbitraryCorrectedZVertical,0.06587681010631617,-0.02531938513644071,0.197394347056103,0.9777804764331359,-0.07552102208137512,-0.1188303083181381,-0.9900383353233337,0.5054702758789062,38.03647613525391,-66.48040771484375,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.597 -0500,398,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.578314,0.6531105041503906,37.94876098632812,-66.45364379882812,17.47264289855957,23.34709930419922,21.82740020751953,150784.7636130417,-0.0775146484375,-0.1182403564453125,-0.987396240234375,150784.7387000417,-0.003842408768832684,-0.01105211861431599,0.00681236619129777,150784.7659310417,20.94999694824219,-80.7283935546875,-13.13906860351562,150784.7187860417,0.4029434793812366,-0.07614911294043598,0.1191374661458161,0.001273533795028925,-0.002199232578277588,0.001224802806973457,0.0001486688852310181,0.003398910164833069,0.002637326717376709,XArbitraryCorrectedZVertical,0.06589086685145486,-0.02532455720949892,0.1973914859075726,0.9777799406607021,-0.07553628087043762,-0.1188558340072632,-0.9900341033935547,0.6657695770263672,38.08816528320312,-66.4808349609375,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.657 -0500,399,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.627191,0.6917705535888672,38.04874420166016,-66.50534057617188,17.47333908081055,23.3477954864502,21.81261825561523,150784.8233526667,-0.0768890380859375,-0.1179656982421875,-0.988189697265625,150784.7984396667,-0.002130262553691864,-0.01018818933516741,0.004804342519491911,150784.8261436667,21.08169555664062,-80.90286254882812,-13.43141174316406,150784.7785260417,0.402940677595102,-0.0762025092332882,0.1191625848468029,0.001486846595071256,-0.001961619593203068,0.001479149330407381,-0.0001332610845565796,0.004812940955162048,0.001317918300628662,XArbitraryCorrectedZVertical,0.06590837252366924,-0.02534821952700322,0.1973877449593755,0.9777788713514287,-0.07558891922235489,-0.1188807711005211,-0.990027129650116,0.6247119903564453,37.78433990478516,-66.4290771484375,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.717 -0500,400,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.677099,0.7718906402587891,37.91781616210938,-66.45808410644531,17.4731388092041,23.34759521484375,21.82954025268555,150784.8830926667,-0.0779571533203125,-0.1181488037109375,-0.9871826171875,150784.8581796667,-0.005264270585030317,-0.01101270411163568,0.004000334069132805,150784.8863526667,21.17938232421875,-81.04045104980469,-13.51553344726562,150784.8382656667,0.4029486015017872,-0.07622663058067226,0.1191599028942051,0.0009340792894363403,0.002280811313539743,0.001122212037444115,-0.0005818605422973633,0.003757350146770477,0.000995934009552002,XArbitraryCorrectedZVertical,0.06590954343807426,-0.0253600217230441,0.1973908893725484,0.9777778546375854,-0.07561282068490982,-0.118878111243248,-0.9900255799293518,0.7718906402587891,37.91781616210938,-66.45808410644531,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.777 -0500,401,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.726746,0.7827434539794922,37.79801940917969,-66.72403717041016,17.47336578369141,23.34782218933105,21.84074211120605,150784.9428326667,-0.0776519775390625,-0.118133544921875,-0.9874114990234375,150784.9179196667,-0.004887433256953955,-0.009219863452017307,0.005189169198274612,150784.9164586667,21.05451965332031,-80.90756225585938,-13.3760986328125,150784.8980056667,0.4029217693211242,-0.07625606105835461,0.1191514504066988,0.001158298691734672,0.0006445655599236488,-0.003327774815261364,-0.0003994405269622803,0.003428325057029724,0.002444267272949219,XArbitraryCorrectedZVertical,0.06590798016448905,-0.02537614719397421,0.1973770117404693,0.9777803295660434,-0.07564203441143036,-0.1188697144389153,-0.9900243878364563,0.6644725799560547,37.92757415771484,-66.67041015625,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.836 -0500,402,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.826415,0.6120338439941406,37.84876251220703,-66.64559936523438,17.47113227844238,23.34558868408203,21.83792877197266,150785.0025726667,-0.0773773193359375,-0.1179046630859375,-0.9882965087890625,150784.9776596667,-0.001788845285773277,-0.01055890135467052,0.006364688742905855,150784.9766756667,21.11845397949219,-81.02363586425781,-13.29183959960938,150784.9577466667,0.4029455298134517,-0.07624272632227901,0.1191751475374688,0.001391516299918294,-0.0009221071377396584,0.0008181612938642502,-0.001176111400127411,0.003421813249588013,0.002717077732086182,XArbitraryCorrectedZVertical,0.0659185310078908,-0.02536645358298458,0.1973884635348592,0.9777776797650737,-0.0756286159157753,-0.1188932433724403,-0.990022599697113,0.7009143829345703,37.81588745117188,-66.60783386230469,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.896 -0500,403,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.876141,0.7024097442626953,37.92720794677734,-66.60939788818359,17.47192192077637,23.34637832641602,21.82645797729492,150785.0623126667,-0.0767974853515625,-0.1187286376953125,-0.987884521484375,150785.0373996667,-0.004295678809285164,-0.008493886329233646,0.004858404863625765,150785.0368856667,21.11190795898438,-80.86843872070312,-13.38581848144531,150785.0174866667,0.4029611568096702,-0.07624258562316344,0.1191732938045091,3.668805584311485e-05,0.0009470833465456963,-0.002474351087585092,-0.0006879791617393494,0.004076018929481506,0.001725494861602783,XArbitraryCorrectedZVertical,0.06591781390207706,-0.02536605679437707,0.197396162968061,0.9777761302668903,-0.07562849670648575,-0.1188914030790329,-0.9900228381156921,0.6771812438964844,37.83277893066406,-66.66648864746094,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:56.956 -0500,404,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.925914,0.5945091247558594,37.94404602050781,-66.62668609619141,17.47172355651855,23.3461799621582,21.82582664489746,150785.1220526667,-0.0775146484375,-0.1181793212890625,-0.98785400390625,150785.0971396667,-0.004003796260803938,-0.009896039962768555,0.004285558592528105,150785.0970906667,21.13325500488281,-81.25611877441406,-13.50099182128906,150785.0772266667,0.402982216026195,-0.07627320086396229,0.1191607124740282,0.000274149002507329,0.0005922354757785797,-0.0001286095939576626,-0.0002143904566764832,0.004002228379249573,0.001358449459075928,XArbitraryCorrectedZVertical,0.06591495818548543,-0.02538159989116314,0.1974057601613036,0.9777739750563861,-0.07565891742706299,-0.1188789159059525,-0.9900220036506653,0.6232929229736328,37.80003356933594,-66.63754272460938,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:57.015 -0500,405,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948136.975625,0.6452312469482422,37.73300170898438,-66.54764556884766,17.47318458557129,23.34764099121094,21.85489273071289,150785.1817936667,-0.07745361328125,-0.117218017578125,-0.9869232177734375,150785.1568796667,-0.003025617217645049,-0.007369232829660177,0.001274056266993284,150785.1572916667,21.1463623046875,-81.26225280761719,-13.30706787109375,150785.1369666667,0.4029493999596573,-0.07625765244743068,0.1191418267540295,0.000243697315454483,0.002694584429264069,-0.001582894008606672,-0.000504612922668457,0.003342181444168091,0.0014382004737854,XArbitraryCorrectedZVertical,0.06590378590162725,-0.02537698588291723,0.197390701109536,0.9777778454599064,-0.07564369589090347,-0.11886016279459,-0.9900254011154175,0.6452312469482422,37.73300170898438,-66.54764556884766,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:57.075 -0500,406,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948137.025448,0.5677318572998047,37.57166290283203,-66.2911376953125,17.47355651855469,23.34801292419434,21.88274765014648,150785.2415336667,-0.0764617919921875,-0.1176605224609375,-0.9879913330078125,150785.2166196667,-0.00187593069858849,-0.007856857962906361,0.004050934221595526,150785.2174946667,20.99951171875,-80.86396789550781,-13.3153076171875,150785.1967066667,0.402948910965656,-0.07626332854990479,0.1191237364924844,0.0003177588805556297,-0.0001960834488272667,8.628843352198601e-05,-2.568215131759644e-05,0.003873147070407867,0.001592576503753662,XArbitraryCorrectedZVertical,0.06589550261606239,-0.02538160263770029,0.1973907167353783,0.9777782991264364,-0.07564948499202728,-0.1188421994447708,-0.990027129650116,0.5252285003662109,37.76559448242188,-66.43571472167969,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:57.135 -0500,407,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948135.996459,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288450960386176,4.79693936942339,-9999,1576948137.125113,0.6219882965087891,37.78278350830078,-66.61882781982422,17.47446632385254,23.34892272949219,21.84685516357422,150785.3012736667,-0.077178955078125,-0.1186676025390625,-0.987396240234375,150785.2763596667,-0.002965429797768593,-0.009905095212161541,0.004351072479039431,150785.2777066667,21.06227111816406,-81.07447814941406,-13.26092529296875,150785.2564466667,0.4029459117453623,-0.07627496877924508,0.1191872411447379,0.0002817583736032248,-0.002139254473149776,-0.0002270294353365898,-0.0003349706530570984,0.004166387021541595,0.002179086208343506,XArbitraryCorrectedZVertical,0.0659276264149965,-0.02538098348689978,0.1973872935279882,0.9777769056282524,-0.07566042989492416,-0.1189052537083626,-0.9900187253952026,0.6377964019775391,37.76874542236328,-66.804931640625,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
2019-12-21 12:08:57.195 -0500,408,18636115-087A-4456-A66A-A2DDE23C0881,my_iOS_device,1576948136.996419,26.2208180667599,-81.81202782982865,2.473999,-1,-1,3.288813046368371,4.796691128145112,-9999,1576948137.174803,0.7459468841552734,37.55544281005859,-66.71495056152344,17.47458457946777,23.34904098510742,21.87367630004883,150785.3610136667,-0.077178955078125,-0.118316650390625,-0.98809814453125,150785.3361006667,-0.002902579260990024,-0.007538876496255398,0.004269047174602747,150785.3379196667,21.17222595214844,-81.28399658203125,-13.58453369140625,150785.3161866667,0.4029208344241094,-0.07628672401745001,0.1191894632428138,0.001200160942971706,0.001458234153687954,0.0008580884896218777,-0.0005062073469161987,0.003436222672462463,0.001384437084197998,XArbitraryCorrectedZVertical,0.0659295563887102,-0.02538733288550457,0.1973745978102206,0.9777791362384032,-0.07567204535007477,-0.1189074590802193,-0.9900175333023071,0.7489166259765625,37.60984039306641,-66.62458801269531,2,150769.337961,stationary,2,2019-12-21 12:08:41.197 -0500,null,0,0,0,0,0,0,0,null,150781.937969,0,0.3012238,101.5809,192.168.1.94,0.0.0.0,3,1,0.91,-120,-120,0
