loggingTime(txt),activity,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s)
2019-12-21 12:08:42.918 -0500,Spinning,-0.0768890380859375,-0.118316650390625,-0.98583984375,-0.0037523938808590174,-0.01229528244584799,0.0031545143574476238
2019-12-21 12:08:42.977 -0500,Spinning,-0.076904296875,-0.1181488037109375,-0.987060546875,-0.0018961706664413212,-0.008766859769821167,0.004608334042131901
2019-12-21 12:08:43.037 -0500,Spinning,-0.0767364501953125,-0.1177215576171875,-0.98785400390625,-0.004177434369921684,-0.007196127437055111,0.003946804907172918
2019-12-21 12:08:43.097 -0500,Spinning,-0.077545166015625,-0.1182403564453125,-0.9877777099609376,-0.002915362361818552,-0.006147108506411314,0.006058158818632364
2019-12-21 12:08:43.164 -0500,Spinning,-0.0774993896484375,-0.1178131103515625,-0.9866790771484376,-0.0035023230593651533,-0.009603358805179596,0.004434962291270494
2019-12-21 12:08:43.216 -0500,Spinning,-0.077178955078125,-0.1183013916015625,-0.987945556640625,-0.003054113127291203,-0.005881857592612505,0.0043388218618929395
2019-12-21 12:08:43.276 -0500,Spinning,-0.076171875,-0.1183013916015625,-0.9885101318359376,-0.001986185554414988,-0.008682438172399998,0.006109025329351425
2019-12-21 12:08:43.336 -0500,Spinning,-0.077392578125,-0.1174468994140625,-0.989990234375,-0.005681055132299662,-0.005056543741375208,0.0028256138321012263
2019-12-21 12:08:43.396 -0500,Spinning,-0.0773773193359375,-0.118560791015625,-0.98687744140625,-0.004248540848493576,-0.0076882797293365,0.004138552118092775
2019-12-21 12:08:43.455 -0500,Spinning,-0.0771942138671875,-0.117767333984375,-0.9883270263671876,-0.002868224401026964,-0.01079192757606506,0.005825931206345558
2019-12-21 12:08:43.515 -0500,Spinning,-0.0768280029296875,-0.1182708740234375,-0.987457275390625,-0.004037618637084961,-0.009038768708705902,0.002078597201034427
2019-12-21 12:08:43.576 -0500,Spinning,-0.077392578125,-0.1185455322265625,-0.9873046875,-0.004875715356320143,-0.007525826804339886,0.004030960611999035
2019-12-21 12:08:43.634 -0500,Spinning,-0.0777130126953125,-0.1194915771484375,-0.9873199462890624,0.0001949433935806155,-0.00993039458990097,0.0033047166652977467
2019-12-21 12:08:43.694 -0500,Spinning,-0.0767974853515625,-0.1175537109375,-0.98724365234375,-0.005733252968639135,-0.007229949813336134,0.005437109619379044
2019-12-21 12:08:43.754 -0500,Spinning,-0.0774383544921875,-0.119384765625,-0.9878082275390624,-0.005136971361935139,-0.01111816521733999,0.0034277546219527717
2019-12-21 12:08:43.814 -0500,Spinning,-0.0766143798828125,-0.11810302734375,-0.98736572265625,-0.001822134829126298,-0.008418518118560314,0.0073292856104671955
2019-12-21 12:08:43.880 -0500,Spinning,-0.077484130859375,-0.1190185546875,-0.9869537353515624,-0.0046781087294220924,-0.008999087847769259,0.0035824843216687437
2019-12-21 12:08:43.933 -0500,Spinning,-0.07757568359375,-0.1179351806640625,-0.98748779296875,-0.0043769050389528275,-0.01085131615400314,0.0054991613142192355
2019-12-21 12:08:43.993 -0500,Spinning,-0.0770111083984375,-0.1186065673828125,-0.98626708984375,-0.00302162254229188,-0.01255627162754536,0.005567071959376335
2019-12-21 12:08:44.053 -0500,Spinning,-0.0767974853515625,-0.1185760498046875,-0.988494873046875,-0.004676244687289,-0.006789728999137878,0.003044525627046824
2019-12-21 12:08:44.112 -0500,Spinning,-0.0774993896484375,-0.1179351806640625,-0.9872589111328124,-0.004727643448859453,-0.009009473957121372,0.0036184368655085564
2019-12-21 12:08:44.172 -0500,Spinning,-0.0772247314453125,-0.11798095703125,-0.9866180419921876,-0.0036426717415452,-0.01286919321864843,0.002112952060997486
2019-12-21 12:08:44.232 -0500,Spinning,-0.077239990234375,-0.118743896484375,-0.9881591796875,-0.004682635888457297,-0.008441687561571598,0.003434945130720735
2019-12-21 12:08:44.292 -0500,Spinning,-0.076751708984375,-0.1174774169921875,-0.988128662109375,-0.004513525404036045,-0.0076384786516427985,0.0028860676102340217
2019-12-21 12:08:44.351 -0500,Spinning,-0.0772247314453125,-0.1183624267578125,-0.9870147705078124,-0.00401684595271945,-0.007860852405428886,0.003625361248850822
2019-12-21 12:08:44.411 -0500,Spinning,-0.076934814453125,-0.11798095703125,-0.9872894287109376,-0.00316383526660502,-0.008592156693339348,0.004194478504359722
2019-12-21 12:08:44.471 -0500,Spinning,-0.0778961181640625,-0.1181488037109375,-0.9884185791015624,-0.003216832177713513,-0.007749532349407674,0.006228867452591658
2019-12-21 12:08:44.530 -0500,Spinning,-0.0775604248046875,-0.1181182861328125,-0.9886474609375,-0.005328985396772623,-0.005923669319599867,0.005571599118411541
2019-12-21 12:08:44.590 -0500,Spinning,-0.07745361328125,-0.117828369140625,-0.988372802734375,-0.00424214918166399,-0.008767126128077507,0.005420598201453686
2019-12-21 12:08:44.650 -0500,Spinning,-0.077178955078125,-0.1180877685546875,-0.987548828125,-0.0048861014656722546,-0.01038180105388165,0.003352120751515031
2019-12-21 12:08:44.710 -0500,Spinning,-0.076629638671875,-0.1180572509765625,-0.9876251220703124,-0.003299656556919217,-0.011224957183003429,0.002530802041292191
2019-12-21 12:08:44.769 -0500,Spinning,-0.0774078369140625,-0.1180267333984375,-0.9871063232421876,-0.002990197157487273,-0.005717274267226458,0.004544417839497328
2019-12-21 12:08:44.829 -0500,Spinning,-0.0765838623046875,-0.1183319091796875,-0.987030029296875,-0.004662395920604467,-0.0063151540234684935,0.004908205941319466
2019-12-21 12:08:44.889 -0500,Spinning,-0.0771484375,-0.1177215576171875,-0.989349365234375,-0.0018535600975155828,-0.008762865327298641,0.004022172186523676
2019-12-21 12:08:44.949 -0500,Spinning,-0.0771484375,-0.119232177734375,-0.9879913330078124,-0.0006202502408996223,-0.01234455034136772,0.00367116741836071
2019-12-21 12:08:45.008 -0500,Spinning,-0.077728271484375,-0.1182861328125,-0.98699951171875,-0.0025622271932661533,-0.01104066707193851,0.004817924462258816
2019-12-21 12:08:45.068 -0500,Spinning,-0.0773468017578125,-0.1176910400390625,-0.98748779296875,-0.003502589417621493,-0.01006088964641094,0.008099472150206566
2019-12-21 12:08:45.128 -0500,Spinning,-0.077667236328125,-0.1183013916015625,-0.9878082275390624,-0.003849599277600646,-0.010905378498136999,0.004328702110797167
2019-12-21 12:08:45.187 -0500,Spinning,-0.07635498046875,-0.1179351806640625,-0.9876861572265624,-0.00295877200551331,-0.012634835205972191,0.0034935346338897943
2019-12-21 12:08:45.248 -0500,Spinning,-0.077056884765625,-0.1181488037109375,-0.9876861572265624,-0.003225620603188872,-0.0114622451364994,0.0044197821989655495
2019-12-21 12:08:45.307 -0500,Spinning,-0.077301025390625,-0.11767578125,-0.9871673583984376,-0.003145193215459585,-0.00892025791108608,0.003226686036214232
2019-12-21 12:08:45.367 -0500,Spinning,-0.07769775390625,-0.118408203125,-0.98712158203125,-0.00233319541439414,-0.009466738440096378,0.002416019793599844
2019-12-21 12:08:45.427 -0500,Spinning,-0.077423095703125,-0.1181488037109375,-0.9877166748046876,-0.0010825749486684801,-0.008636897429823875,0.0040772994980216035
2019-12-21 12:08:45.486 -0500,Spinning,-0.0763092041015625,-0.1176910400390625,-0.9862213134765624,-0.0037915424909442655,-0.008613195270299911,0.003698065411299467
2019-12-21 12:08:45.546 -0500,Spinning,-0.07672119140625,-0.1180419921875,-0.986785888671875,-0.0038908782880753283,-0.009456085972487926,0.005140966270118953
2019-12-21 12:08:45.606 -0500,Spinning,-0.0771942138671875,-0.1184844970703125,-0.98736572265625,-0.0030370689928531647,-0.009032110683619976,0.008053398691117764
2019-12-21 12:08:45.666 -0500,Spinning,-0.07708740234375,-0.1173858642578125,-0.987762451171875,-0.001074851839803159,-0.007059241179376841,0.004881041590124369
2019-12-21 12:08:45.725 -0500,Spinning,-0.077423095703125,-0.117828369140625,-0.9875030517578124,-0.004561196081340313,-0.009288839064538479,0.004903944674879313
2019-12-21 12:08:45.785 -0500,Spinning,-0.076812744140625,-0.11761474609375,-0.9876556396484376,-0.002123338403180242,-0.007291735149919988,0.005426457151770593
2019-12-21 12:08:45.845 -0500,Spinning,-0.077484130859375,-0.11773681640625,-0.987701416015625,-0.002291650045663118,-0.00826938170939684,0.0028402612078934912
2019-12-21 12:08:45.905 -0500,Spinning,-0.07720947265625,-0.1183929443359375,-0.98785400390625,-0.005769738461822271,-0.0131147364154458,0.00350045901723206
2019-12-21 12:08:45.964 -0500,Spinning,-0.0765380859375,-0.1178131103515625,-0.9869842529296876,-0.0033728934358805422,-0.007162039168179034,0.006219546310603619
2019-12-21 12:08:46.024 -0500,Spinning,-0.0768585205078125,-0.1189727783203125,-0.9877166748046876,-0.0031875374261289826,-0.008021974004805088,0.005813680589199065
2019-12-21 12:08:46.084 -0500,Spinning,-0.0768585205078125,-0.1180877685546875,-0.9871673583984376,-0.002822950715199113,-0.007627825718373059,0.0041002025827765465
2019-12-21 12:08:46.149 -0500,Spinning,-0.07598876953125,-0.1186981201171875,-0.9883270263671876,-0.004449876025319099,-0.008864331990480423,0.0052024852484464645
2019-12-21 12:08:46.203 -0500,Spinning,-0.0767364501953125,-0.117340087890625,-0.9871368408203124,-0.003440537722781301,-0.008798019029200077,0.005856025032699108
2019-12-21 12:08:46.263 -0500,Spinning,-0.0762176513671875,-0.118011474609375,-0.9874114990234376,-0.003998736385256052,-0.01036768592894077,0.00349992630071938
2019-12-21 12:08:46.323 -0500,Spinning,-0.0770721435546875,-0.117401123046875,-0.9878082275390624,-0.00131373736076057,-0.01103267725557089,0.0029033781029284
2019-12-21 12:08:46.387 -0500,Spinning,-0.0777130126953125,-0.11810302734375,-0.9883270263671876,-0.0054645403288304814,-0.008391620591282845,0.006037119776010513
2019-12-21 12:08:46.442 -0500,Spinning,-0.0774078369140625,-0.118408203125,-0.987152099609375,-0.00424348097294569,-0.01159833278506994,0.00222400575876236
2019-12-21 12:08:46.502 -0500,Spinning,-0.0771331787109375,-0.1184844970703125,-0.9873199462890624,-0.003747866488993168,-0.008872320875525475,0.0052429651841521254
2019-12-21 12:08:46.562 -0500,Spinning,-0.07720947265625,-0.1185302734375,-0.986724853515625,-0.0026011094450950623,-0.008391087874770164,0.004580370616167785
2019-12-21 12:08:46.621 -0500,Spinning,-0.07757568359375,-0.11810302734375,-0.98773193359375,-0.004913532175123692,-0.01040470413863659,0.005019259639084339
2019-12-21 12:08:46.681 -0500,Spinning,-0.077301025390625,-0.1175537109375,-0.987762451171875,-0.00273639801889658,-0.008776979520916939,0.0046741138212382785
2019-12-21 12:08:46.741 -0500,Spinning,-0.0777130126953125,-0.117919921875,-0.98724365234375,-0.001790975802578032,-0.008836634457111359,0.0024820661637932058
2019-12-21 12:08:46.801 -0500,Spinning,-0.07696533203125,-0.1181640625,-0.987060546875,-0.00424188282340765,-0.009844907559454441,0.005861084908246994
2019-12-21 12:08:46.860 -0500,Spinning,-0.07647705078125,-0.117645263671875,-0.986663818359375,-0.0028312064241617922,-0.007203051820397376,0.006959372665733099
2019-12-21 12:08:46.920 -0500,Spinning,-0.0780792236328125,-0.1181793212890625,-0.9871673583984376,-0.002520149340853095,-0.01069738529622555,0.00330658070743084
2019-12-21 12:08:46.980 -0500,Spinning,-0.078277587890625,-0.1182403564453125,-0.9862060546875,-0.002451972337439656,-0.009063536301255226,0.004054929129779339
2019-12-21 12:08:47.040 -0500,Spinning,-0.0771484375,-0.1180267333984375,-0.98760986328125,-0.004523112904280424,-0.009754892438650131,0.003419232554733753
2019-12-21 12:08:47.099 -0500,Spinning,-0.07684326171875,-0.1181488037109375,-0.9873504638671876,-0.003324423916637897,-0.01164786797016859,0.0067918598651885995
2019-12-21 12:08:47.160 -0500,Spinning,-0.075897216796875,-0.118621826171875,-0.9877471923828124,-0.005710349883884192,-0.01140818279236555,0.004622981417924166
2019-12-21 12:08:47.219 -0500,Spinning,-0.0773162841796875,-0.118865966796875,-0.98614501953125,-0.003081809962168336,-0.008596151135861874,0.004474110435694456
2019-12-21 12:08:47.278 -0500,Spinning,-0.0769195556640625,-0.1177215576171875,-0.9867706298828124,-0.0030208237003535032,-0.009670470841228962,0.003393133403733373
2019-12-21 12:08:47.338 -0500,Spinning,-0.0773162841796875,-0.118133544921875,-0.98681640625,-0.004496747627854347,-0.006100236903876065,0.00523577444255352
2019-12-21 12:08:47.398 -0500,Spinning,-0.0769500732421875,-0.1183013916015625,-0.9863739013671876,-0.003491404233500361,-0.007077882997691631,0.004065847955644132
2019-12-21 12:08:47.458 -0500,Spinning,-0.0772552490234375,-0.1164703369140625,-0.9882965087890624,-0.001649561920203269,-0.009751430712640284,0.005812349263578653
2019-12-21 12:08:47.518 -0500,Spinning,-0.076995849609375,-0.117462158203125,-0.9883270263671876,-0.002786199096590281,-0.009946906939148905,0.0041084587574005136
2019-12-21 12:08:47.577 -0500,Spinning,-0.0774078369140625,-0.1173248291015625,-0.986297607421875,-0.002508697798475623,-0.01026595290750265,0.00321816373616457
2019-12-21 12:08:47.637 -0500,Spinning,-0.0767364501953125,-0.11749267578125,-0.987030029296875,-0.004239752423018217,-0.009770605713129044,0.0032796829473227262
2019-12-21 12:08:47.697 -0500,Spinning,-0.0772705078125,-0.11773681640625,-0.98773193359375,-0.0032008532434701924,-0.007667773403227329,0.002906573936343193
2019-12-21 12:08:47.757 -0500,Spinning,-0.0766143798828125,-0.117706298828125,-0.9875946044921876,-0.0022242721170187,-0.009680590592324734,0.0054275221191346645
2019-12-21 12:08:47.817 -0500,Spinning,-0.077484130859375,-0.1173858642578125,-0.98687744140625,-0.0040898164734244355,-0.009839048609137535,0.006690393202006817
2019-12-21 12:08:47.876 -0500,Spinning,-0.0772552490234375,-0.1178436279296875,-0.9868316650390624,-0.002188585698604584,-0.007399060297757387,0.002959304489195347
2019-12-21 12:08:47.936 -0500,Spinning,-0.077423095703125,-0.117401123046875,-0.986297607421875,-0.003232012270018458,-0.009855826385319231,0.004576109815388918
2019-12-21 12:08:47.996 -0500,Spinning,-0.077423095703125,-0.11773681640625,-0.98785400390625,-0.0038583877030760045,-0.009749033488333224,0.00509942090138793
2019-12-21 12:08:48.055 -0500,Spinning,-0.076385498046875,-0.117401123046875,-0.987579345703125,-0.0035662390291690826,-0.01123694144189358,0.003781422507017851
2019-12-21 12:08:48.115 -0500,Spinning,-0.0772705078125,-0.1181793212890625,-0.9871368408203124,-0.0048751826398074636,-0.00961347855627537,0.005228051450103521
2019-12-21 12:08:48.179 -0500,Spinning,-0.0775909423828125,-0.1177978515625,-0.98760986328125,-0.004052266012877226,-0.007177219260483979,0.003200054401531816
2019-12-21 12:08:48.234 -0500,Spinning,-0.077056884765625,-0.11749267578125,-0.9879608154296876,-0.003607518039643764,-0.00923424493521452,0.003332945983856916
2019-12-21 12:08:48.296 -0500,Spinning,-0.0771636962890625,-0.1173248291015625,-0.9880218505859376,-0.0030016489326953892,-0.008078432641923428,0.003959055058658123
2019-12-21 12:08:48.354 -0500,Spinning,-0.07659912109375,-0.11785888671875,-0.987701416015625,-0.004189684987068175,-0.00854182243347168,0.005693572107702494
2019-12-21 12:08:48.414 -0500,Spinning,-0.0775604248046875,-0.1186981201171875,-0.9873809814453124,-0.003066629869863391,-0.007772435434162618,0.00352975376881659
2019-12-21 12:08:48.473 -0500,Spinning,-0.0774383544921875,-0.1182861328125,-0.9878082275390624,-0.003591539105400443,-0.006654440425336361,0.0020463729742914443
2019-12-21 12:08:48.533 -0500,Spinning,-0.076416015625,-0.1180572509765625,-0.9881439208984376,-0.001983522437512875,-0.010394318029284479,0.004847485572099686
2019-12-21 12:08:48.593 -0500,Spinning,-0.0772247314453125,-0.1181640625,-0.987548828125,-0.001975000137463212,-0.008115717209875584,0.00586667750030756
2019-12-21 12:08:48.652 -0500,Spinning,-0.07745361328125,-0.1182861328125,-0.9867706298828124,-0.004150270018726586,-0.010923221707344059,0.0039345542900264254
2019-12-21 12:08:48.712 -0500,Spinning,-0.0765380859375,-0.11700439453125,-0.9876251220703124,-0.004538026638329029,-0.008755408227443695,0.004495948553085327
2019-12-21 12:08:48.772 -0500,Spinning,-0.0769805908203125,-0.1170654296875,-0.9878997802734376,-0.004953213501721621,-0.0101628890261054,0.00335638178512454
2019-12-21 12:08:48.832 -0500,Spinning,-0.0771636962890625,-0.11773681640625,-0.986419677734375,-0.001842907513491809,-0.009297627955675123,0.006020608358085155
2019-12-21 12:08:48.891 -0500,Spinning,-0.076904296875,-0.1177978515625,-0.98748779296875,-0.0038245655596256256,-0.01084891892969608,0.006931941956281662
2019-12-21 12:08:48.955 -0500,Spinning,-0.077117919921875,-0.1174468994140625,-0.9873199462890624,-0.005160939879715443,-0.005445898044854403,0.003792074974626303
2019-12-21 12:08:49.011 -0500,Spinning,-0.077484130859375,-0.1173095703125,-0.9869384765625,-0.006462160497903824,-0.006710100453346968,0.00580702256411314
2019-12-21 12:08:49.071 -0500,Spinning,-0.0773468017578125,-0.118377685546875,-0.9876708984375,-0.003553189570084214,-0.006181729491800071,0.004718855023384093
2019-12-21 12:08:49.130 -0500,Spinning,-0.0770263671875,-0.1179046630859375,-0.9862518310546876,-0.00478330347687006,-0.006997988559305668,0.004638161510229111
2019-12-21 12:08:49.190 -0500,Spinning,-0.0764312744140625,-0.117889404296875,-0.987823486328125,-0.002145176287740469,-0.0104486458003521,0.002888997085392475
2019-12-21 12:08:49.250 -0500,Spinning,-0.0773162841796875,-0.1175079345703125,-0.9879150390625,-0.00520781148225069,-0.005254416726529597,0.004293282050639391
2019-12-21 12:08:49.310 -0500,Spinning,-0.077545166015625,-0.1179962158203125,-0.9854888916015624,-0.00529676117002964,-0.010352772660553459,0.0042144525796175
2019-12-21 12:08:49.369 -0500,Spinning,-0.0782470703125,-0.117645263671875,-0.9875030517578124,-0.003265035571530461,-0.009264605119824408,0.0041816956363618365
2019-12-21 12:08:49.429 -0500,Spinning,-0.0767669677734375,-0.1173858642578125,-0.987823486328125,-0.001876729656942189,-0.007741010282188655,0.004977447912096977
2019-12-21 12:08:49.489 -0500,Spinning,-0.077484130859375,-0.11712646484375,-0.9870758056640624,-0.0057702711783349505,-0.009137039072811605,0.0038618498947471385
2019-12-21 12:08:49.548 -0500,Spinning,-0.0770263671875,-0.118408203125,-0.9872589111328124,-0.005616606678813696,-0.009236108511686323,0.0052051483653485775
2019-12-21 12:08:49.608 -0500,Spinning,-0.07757568359375,-0.117431640625,-0.9885406494140624,-0.005310875829309225,-0.005330583080649376,0.0044589308090507975
2019-12-21 12:08:49.668 -0500,Spinning,-0.07763671875,-0.1174468994140625,-0.987640380859375,-0.004227768164128065,-0.009064601734280586,0.003961452282965182
2019-12-21 12:08:49.728 -0500,Spinning,-0.0768585205078125,-0.117095947265625,-0.9879302978515624,-0.004473844077438115,-0.008163121528923513,0.001662877737544477
2019-12-21 12:08:49.787 -0500,Spinning,-0.07794189453125,-0.117462158203125,-0.9876251220703124,-0.003515106393024325,-0.0072517874650657186,0.0030200246255844827
2019-12-21 12:08:49.847 -0500,Spinning,-0.0774078369140625,-0.1172027587890625,-0.9871826171875,-0.00405439641326666,-0.007061904296278954,0.004926847759634256
2019-12-21 12:08:49.907 -0500,Spinning,-0.076690673828125,-0.1176605224609375,-0.9878692626953124,-0.001704156748019159,-0.01000656094402075,0.003080478403717279
2019-12-21 12:08:49.967 -0500,Spinning,-0.07745361328125,-0.117523193359375,-0.987213134765625,-0.003949468024075031,-0.008498147130012512,0.0031678301747888327
2019-12-21 12:08:50.026 -0500,Spinning,-0.0771942138671875,-0.1183013916015625,-0.9883270263671876,-0.0022213426418602467,-0.00936181005090475,0.006116481963545084
2019-12-21 12:08:50.086 -0500,Spinning,-0.0777740478515625,-0.11798095703125,-0.987213134765625,-0.004911135416477919,-0.011715511791408059,0.0019987022969871764
2019-12-21 12:08:50.147 -0500,Spinning,-0.0776214599609375,-0.117828369140625,-0.9876556396484376,-0.0037001960445195436,-0.007379619404673576,0.0049585397355258465
2019-12-21 12:08:50.206 -0500,Spinning,-0.07733154296875,-0.1173095703125,-0.9882049560546876,-0.004131628200411797,-0.0062294001691043386,0.002946255030110478
2019-12-21 12:08:50.266 -0500,Spinning,-0.076416015625,-0.1186370849609375,-0.9868316650390624,-0.0043904874473810205,-0.0099610211327672,0.004518851637840271
2019-12-21 12:08:50.325 -0500,Spinning,-0.077728271484375,-0.1170806884765625,-0.986480712890625,-0.0049971556290984145,-0.008571649901568891,0.006854710169136524
2019-12-21 12:08:50.387 -0500,Spinning,-0.077423095703125,-0.1186370849609375,-0.985015869140625,-0.0044432180002331725,-0.01187263801693916,0.001858353847637773
2019-12-21 12:08:50.444 -0500,Spinning,-0.076080322265625,-0.1177978515625,-0.98675537109375,-0.005636846646666528,-0.006206230726093054,0.0041518681682646275
2019-12-21 12:08:50.507 -0500,Spinning,-0.0767974853515625,-0.1173553466796875,-0.986236572265625,-0.004064250271767378,-0.009878196753561495,0.0039169774390757075
2019-12-21 12:08:50.564 -0500,Spinning,-0.077301025390625,-0.1184539794921875,-0.9869537353515624,-0.001820536912418902,-0.010551976971328259,0.005893841851502657
2019-12-21 12:08:50.624 -0500,Spinning,-0.07696533203125,-0.11712646484375,-0.987945556640625,-0.0037036580033600326,-0.007678958587348461,0.0032637037802487607
2019-12-21 12:08:50.684 -0500,Spinning,-0.0767059326171875,-0.117218017578125,-0.9878387451171876,-0.003002447774633765,-0.009322928264737127,0.0009267800487577916
2019-12-21 12:08:50.743 -0500,Spinning,-0.0770416259765625,-0.11871337890625,-0.9877166748046876,-0.003857588861137629,-0.009310411289334295,0.0043603936210274705
2019-12-21 12:08:50.803 -0500,Spinning,-0.0780487060546875,-0.1178436279296875,-0.987518310546875,-0.0044227116741240025,-0.01229448337107897,0.003044791985303164
2019-12-21 12:08:50.863 -0500,Spinning,-0.0779876708984375,-0.117218017578125,-0.9876556396484376,-0.003073554253205657,-0.009870207868516443,0.0041366880759596825
2019-12-21 12:08:50.922 -0500,Spinning,-0.077056884765625,-0.1183319091796875,-0.9878997802734376,-0.0024695491883903737,-0.01199674140661955,0.002520948182791471
2019-12-21 12:08:50.982 -0500,Spinning,-0.0772552490234375,-0.11676025390625,-0.9874725341796876,-0.0041643851436674595,-0.009840380400419235,0.003833353985100985
2019-12-21 12:08:51.042 -0500,Spinning,-0.077972412109375,-0.1183319091796875,-0.9866790771484376,-0.003491670591756701,-0.007044860161840916,0.006185458041727543
2019-12-21 12:08:51.102 -0500,Spinning,-0.076568603515625,-0.1177825927734375,-0.9880218505859376,-0.003540406236425042,-0.010423612780869009,0.00478303711861372
2019-12-21 12:08:51.163 -0500,Spinning,-0.0778350830078125,-0.11761474609375,-0.9877777099609376,-0.003039199393242598,-0.009183111600577831,0.002719620009884238
2019-12-21 12:08:51.221 -0500,Spinning,-0.077423095703125,-0.1177825927734375,-0.987060546875,-0.002740659052506089,-0.0083660539239645,0.004026699345558882
2019-12-21 12:08:51.281 -0500,Spinning,-0.0779266357421875,-0.117645263671875,-0.9877471923828124,-0.001818938995711505,-0.00893703568726778,0.002129996195435524
2019-12-21 12:08:51.340 -0500,Spinning,-0.07763671875,-0.1181640625,-0.9871673583984376,-0.003726827679201961,-0.006117281038314104,0.005352953914552927
2019-12-21 12:08:51.400 -0500,Spinning,-0.077911376953125,-0.11798095703125,-0.98681640625,-0.002650910522788763,-0.007888549007475376,0.002811765531077981
2019-12-21 12:08:51.462 -0500,Spinning,-0.07708740234375,-0.1169891357421875,-0.9874725341796876,-0.002586994552984834,-0.01076742634177208,0.005073055624961853
2019-12-21 12:08:51.520 -0500,Spinning,-0.0770721435546875,-0.118438720703125,-0.986541748046875,-0.0043998085893690595,-0.005300489254295826,0.004102866165339947
2019-12-21 12:08:51.580 -0500,Spinning,-0.0776824951171875,-0.1175537109375,-0.9871978759765624,-0.002151301596313715,-0.007454986684024334,0.005110872443765403
2019-12-21 12:08:51.639 -0500,Spinning,-0.076904296875,-0.1175994873046875,-0.98779296875,-0.0026892600581049923,-0.009031311608850956,0.0051830438897013656
2019-12-21 12:08:51.699 -0500,Spinning,-0.0772857666015625,-0.1166229248046875,-0.9879302978515624,-0.0036482643336057654,-0.0110470587387681,0.004782504867762327
2019-12-21 12:08:51.759 -0500,Spinning,-0.076873779296875,-0.1173095703125,-0.9873199462890624,-0.002070607617497444,-0.009547698311507702,0.0032778186723589897
2019-12-21 12:08:51.818 -0500,Spinning,-0.07708740234375,-0.11846923828125,-0.9872894287109376,-0.002238919492810965,-0.010844391770660879,0.006076534744352102
2019-12-21 12:08:51.878 -0500,Spinning,-0.0777587890625,-0.1177978515625,-0.9876556396484376,-0.005082110408693552,-0.008449677377939224,0.005518602207303047
2019-12-21 12:08:51.938 -0500,Spinning,-0.0778045654296875,-0.1171875,-0.9886627197265624,-0.003950532991439104,-0.007164169568568469,0.002921221312135458
2019-12-21 12:08:51.998 -0500,Spinning,-0.07708740234375,-0.1178741455078125,-0.98760986328125,-0.003680488560348749,-0.008151669986546041,0.003451190423220396
2019-12-21 12:08:52.057 -0500,Spinning,-0.07733154296875,-0.1175537109375,-0.987152099609375,-0.004710066597908735,-0.009612945839762688,0.0048679918982088575
2019-12-21 12:08:52.117 -0500,Spinning,-0.07647705078125,-0.11785888671875,-0.9881744384765624,-0.0035396073944866657,-0.010136523284018041,0.003231213428080082
2019-12-21 12:08:52.177 -0500,Spinning,-0.0769805908203125,-0.118011474609375,-0.9870452880859376,-0.0035222969017922883,-0.009514142759144306,0.006516755092889071
2019-12-21 12:08:52.237 -0500,Spinning,-0.076629638671875,-0.117645263671875,-0.987640380859375,-0.003153981640934944,-0.01081562973558903,0.003220827085897326
2019-12-21 12:08:52.296 -0500,Spinning,-0.077301025390625,-0.1179656982421875,-0.98809814453125,-0.0038578552193939686,-0.009298693388700485,0.0044618602842092505
2019-12-21 12:08:52.356 -0500,Spinning,-0.0767669677734375,-0.1175079345703125,-0.9874420166015624,-0.005000617355108261,-0.008904545567929745,0.002535595558583736
2019-12-21 12:08:52.416 -0500,Spinning,-0.07769775390625,-0.1176605224609375,-0.987060546875,-0.0038874163292348385,-0.0076331524178385735,0.00498091010376811
2019-12-21 12:08:52.476 -0500,Spinning,-0.0767669677734375,-0.1168060302734375,-0.98748779296875,-0.002571281976997852,-0.01011468563228846,0.005286108236759901
2019-12-21 12:08:52.535 -0500,Spinning,-0.07769775390625,-0.1169586181640625,-0.9868621826171876,-0.003962783608585596,-0.0054182009771466255,0.0046344329603016385
2019-12-21 12:08:52.595 -0500,Spinning,-0.0772247314453125,-0.1181640625,-0.9876556396484376,-0.005083175376057625,-0.008466188795864582,0.002735332818701863
2019-12-21 12:08:52.655 -0500,Spinning,-0.077545166015625,-0.1175384521484375,-0.987548828125,-0.001741440966725349,-0.009798568673431872,0.005846171174198389
2019-12-21 12:08:52.715 -0500,Spinning,-0.0777740478515625,-0.1177978515625,-0.98760986328125,-0.0010993528412655,-0.007821171544492245,0.00407463638111949
2019-12-21 12:08:52.774 -0500,Spinning,-0.077606201171875,-0.1175079345703125,-0.9893646240234376,-0.002957440447062254,-0.008824916556477547,0.005672533065080643
2019-12-21 12:08:52.834 -0500,Spinning,-0.0773162841796875,-0.1168212890625,-0.9864959716796876,-0.003228816436603665,-0.009996441192924976,0.0046408246271312245
2019-12-21 12:08:52.894 -0500,Spinning,-0.077667236328125,-0.118438720703125,-0.988067626953125,-0.003231213428080082,-0.007294664625078441,0.0046344329603016385
2019-12-21 12:08:52.954 -0500,Spinning,-0.07733154296875,-0.117645263671875,-0.987823486328125,-0.0048919604159891605,-0.005284776911139488,0.002936401404440403
2019-12-21 12:08:53.013 -0500,Spinning,-0.0770721435546875,-0.1172027587890625,-0.9888916015625,-0.003504986176267266,-0.01229075435549021,0.004799282643944025
